Description,Location,Price (PHP),Bedrooms,Bath,Floor_area (sqm),Land_area (sqm),Latitude,Longitude,Link
"1-Bedroom Unit (S33D2) for Sale in Maven at Capitol Commons, Pasig City","Ortigas CBD, Pasig",11334400.0,1.0,1.0,52.0,,14.583771,121.059675,https://www.lamudi.com.ph/1-bedroom-unit-s33d2-for-sale-in-maven-at-capitol-commons-pasig-city.html
"1-Bedroom Unit (N30E2) for Sale in Maven at Capitol Commons, Pasig City","Ortigas CBD, Pasig",11166400.0,1.0,1.0,52.0,,14.583771,121.059675,https://www.lamudi.com.ph/1-bedroom-unit-n30e2-for-sale-in-maven-at-capitol-commons-pasig-city.html
"1-Bedroom Unit (N20E1) for Sale in Maven at Capitol Commons, Pasig City","Ortigas CBD, Pasig",12196800.0,1.0,1.0,57.0,,14.583771,121.059675,https://www.lamudi.com.ph/1-bedroom-unit-n20e1-for-sale-in-maven-at-capitol-commons-pasig-city.html
"1-Bedroom Condo Unit (24A) for Sale in One Sierra, EDSA, Mandaluyong City, Metro Mani...","Highway Hills, Mandaluyong",12540432.0,1.0,1.0,57.0,,14.578255,121.052143,https://www.lamudi.com.ph/1-bedroom-condo-unit-24a-for-sale-in-one-sierra-edsa-mandaluyong-city-metro-manila.html
"2-Bedroom Unit (49B) for Sale in Empress at Capitol Commons, Pasig City","Oranbo, Pasig",35907000.0,2.0,2.0,106.0,,14.575822,121.064324,https://www.lamudi.com.ph/2-bedroom-unit-49b-for-sale-in-empress-at-capitol-commons-pasig-city.html
"The Glaston Tower - Office Unit, Prime Unit (31N) for Sale in Ortigas East, Pasig Cit...","Ugong, Pasig",28344000.0,,,101.0,,14.587964,121.079045,https://www.lamudi.com.ph/the-glaston-tower-office-unit-prime-unit-31n-for-sale-in-ortigas-east-pasig-city.html
"The Glaston Tower - Office Unit, Prime Unit (12J) for Sale in Ortigas East Pasig","Ugong, Pasig",26561000.0,,,100.0,,14.587964,121.079045,https://www.lamudi.com.ph/the-glaston-tower-office-unit-prime-unit-12j-for-sale-in-ortigas-east-pasig.html
"1-Bedroom Unit for Sale in 88 Gibraltar Tower 2, Gibraltar, Baguio","Gibraltar, Baguio",6577000.0,1.0,1.0,43.0,,16.419598,120.626852,https://www.lamudi.com.ph/1-bedroom-unit-for-sale-in-88-gibraltar-tower-2-gibraltar-baguio.html
"The Glaston Tower - Office Unit, Prime Unit (18L) for Sale in Ortigas East Pasig","Ugong, Pasig",27007000.0,,,100.0,,14.587964,121.079045,https://www.lamudi.com.ph/the-glaston-tower-office-unit-prime-unit-18l-for-sale-in-ortigas-east-pasig.html
"Offices at The Galleon - Glass Unit (22E) for Sale in Ortigas, Pasig","San Antonio, Pasig",31032000.0,,,90.0,,14.588716,121.060009,https://www.lamudi.com.ph/offices-at-the-galleon-glass-unit-22e-for-sale-in-ortigas-pasig.html
"The Glaston Tower - Office Unit, Prime Unit (18N) for Sale in Ortigas East, Pasig Cit...","Ugong, Pasig",27122000.0,,,101.0,,14.587964,121.079045,https://www.lamudi.com.ph/the-glaston-tower-office-unit-prime-unit-18n-for-sale-in-ortigas-east-pasig-city.html
"Offices at The Galleon - Prime Unit (12M) for Sale in Ortigas, Pasig","San Antonio, Pasig",31312000.0,,,93.0,,14.588716,121.060009,https://www.lamudi.com.ph/offices-at-the-galleon-prime-unit-12m-for-sale-in-ortigas-pasig.html
"Offices at The Galleon - Prime Unit (14J) for Sale in Ortigas, Pasig","San Antonio, Pasig",31357000.0,,,93.0,,14.588716,121.060009,https://www.lamudi.com.ph/offices-at-the-galleon-prime-unit-14j-for-sale-in-ortigas-pasig.html
"3-Bedroom Unit (S06D) for Sale in Maven at Capitol Commons, Pasig City","Ortigas CBD, Pasig",22111600.0,3.0,2.0,98.0,,14.583771,121.059675,https://www.lamudi.com.ph/3-bedroom-unit-s06d-for-sale-in-maven-at-capitol-commons-pasig-city.html
"Offices at The Galleon - Prime Unit (24L) for Sale in Ortigas, Pasig","San Antonio, Pasig",26208000.0,,,75.0,,14.588716,121.060009,https://www.lamudi.com.ph/offices-at-the-galleon-prime-unit-24l-for-sale-in-ortigas-pasig.html
"Studio Condo Unit (18B) for Sale in One Sierra, EDSA, Mandaluyong City, Metro Manila","Highway Hills, Mandaluyong",7288260.0,1.0,1.0,32.0,,14.578255,121.052143,https://www.lamudi.com.ph/studio-condo-unit-18b-for-sale-in-one-sierra-edsa-mandaluyong-city-metro-manila.html
"2-Bedroom Unit (36O) for Sale in Empress at Capitol Commons, Pasig City","Oranbo, Pasig",34599000.0,2.0,2.0,106.0,,14.575822,121.064324,https://www.lamudi.com.ph/2-bedroom-unit-36o-for-sale-in-empress-at-capitol-commons-pasig-city.html
"Residential Unit (109-02) for Sale in UniPlace @ SWU Village, Cebu City","Sambag II, Cebu",2810000.0,1.0,1.0,24.0,,10.3058395,123.8908567,https://www.lamudi.com.ph/residential-unit-109-02-for-sale-in-uniplace-swu-village-cebu-city.html
"Offices at The Galleon - Glass Unit (26E) for Sale in Ortigas, Pasig","San Antonio, Pasig",31337000.0,,,90.0,,14.588716,121.060009,https://www.lamudi.com.ph/offices-at-the-galleon-glass-unit-26e-for-sale-in-ortigas-pasig.html
"1-Bedroom Unit (N40E2) for Sale in Maven at Capitol Commons, Pasig City","Ortigas CBD, Pasig",12770800.0,1.0,1.0,52.0,,14.583771,121.059675,https://www.lamudi.com.ph/1-bedroom-unit-n40e2-for-sale-in-maven-at-capitol-commons-pasig-city.html
"1-Bedroom Unit (N60C1) for Sale in Maven at Capitol Commons, Pasig City","Ortigas CBD, Pasig",14587200.0,1.0,1.0,59.0,,14.583771,121.059675,https://www.lamudi.com.ph/1-bedroom-unit-n60c1-for-sale-in-maven-at-capitol-commons-pasig-city.html
"Studio (4002) for Sale in Maple at Verdant Towers, Ortigas, Pasig City","Ugong, Pasig",8999000.0,1.0,,35.0,,14.588882,121.079016,https://www.lamudi.com.ph/studio-4002-for-sale-in-maple-at-verdant-towers-ortigas-pasig-city.html
"3-Bedroom Condo (Unit L) for Sale in Suntrust Shanata, Novaliches Quezon City","Novaliches, Quezon City",7802700.0,3.0,2.0,54.0,,14.68155,121.0198,https://www.lamudi.com.ph/3-bedroom-condo-unit-l-for-sale-in-suntrust-shanata-novaliches-quezon-city-1.html
"2-Bedroom Condo Unit (28C) for Sale in One Sierra,EDSA, Mandaluyong City, Metro Manil...","Highway Hills, Mandaluyong",16940448.0,2.0,2.0,84.0,,14.578255,121.052143,https://www.lamudi.com.ph/2-bedroom-condo-unit-28c-for-sale-in-one-sierra-edsa-mandaluyong-city-metro-manila.html
"2-Bedroom Condo Unit (27C) for Sale in One Sierra,EDSA, Mandaluyong City, Metro Manil...","Highway Hills, Mandaluyong",16940448.0,2.0,2.0,84.0,,14.578255,121.052143,https://www.lamudi.com.ph/2-bedroom-condo-unit-27c-for-sale-in-one-sierra-edsa-mandaluyong-city-metro-manila.html
"Pre-selling 3BR 4-Storey Townhouse for Sale in Likha Residences, Cupang, Muntinlupa |...","Cupang, Muntinlupa",39675000.0,3.0,,323.0,92.0,14.434669,121.040194,https://www.lamudi.com.ph/pre-selling-3br-4-storey-townhouse-for-sale-in-likha-residences-cupang-muntinlupa-end-unit-elevated-garden-1.html
"Pre-selling 3BR 4-Storey Townhouse for Sale in Likha Residences, Cupang, Muntinlupa |...","Cupang, Muntinlupa",40322000.0,3.0,,323.0,91.0,14.434669,121.040194,https://www.lamudi.com.ph/pre-selling-3br-4-storey-townhouse-for-sale-in-likha-residences-cupang-muntinlupa-end-unit-elevated-garden-3.html
"1-Bedroom Unit (S17D1) for Sale in Maven at Capitol Commons, Pasig City","Ortigas CBD, Pasig",10752000.0,1.0,1.0,46.0,,14.583771,121.059675,https://www.lamudi.com.ph/1-bedroom-unit-s17d1-for-sale-in-maven-at-capitol-commons-pasig-city.html
"Offices at The Galleon - Prime Unit (23F) for Sale in Ortigas, Pasig","San Antonio, Pasig",37666000.0,,,108.0,,14.588716,121.060009,https://www.lamudi.com.ph/offices-at-the-galleon-prime-unit-23f-for-sale-in-ortigas-pasig.html
"Offices at The Galleon - Glass Unit (27E) for Sale in Ortigas, Pasig","San Antonio, Pasig",32342000.0,,,93.0,,14.588716,121.060009,https://www.lamudi.com.ph/offices-at-the-galleon-glass-unit-27e-for-sale-in-ortigas-pasig.html
"2-Bedroom Unit (31H) - Residences at The Galleon (Pre-selling) in Ortigas CBD, Pasig","San Antonio, Pasig",42157000.0,2.0,2.0,114.0,,14.588377,121.059897,https://www.lamudi.com.ph/2-bedroom-unit-31h-residences-at-the-galleon-pre-selling-in-ortigas-cbd-pasig.html
"1-Bedroom Unit (S56C2) for Sale in Maven at Capitol Commons, Pasig City","Ortigas CBD, Pasig",13096600.0,1.0,1.0,52.0,,14.583771,121.059675,https://www.lamudi.com.ph/1-bedroom-unit-s56c2-for-sale-in-maven-at-capitol-commons-pasig-city.html
"Suntrust Amadea Tower 1, 2-Bedroom Unit for Sale in Quezon City","Paligsahan, Quezon City",5310000.0,2.0,1.0,36.0,,14.646511,120.996952,https://www.lamudi.com.ph/suntrust-amadea-tower-1-2-bedroom-unit-for-sale-in-quezon-city.html
"3-Bedroom House and Lot for Sale at Lancaster New City in General Trias, Cavite -MARG...","Pasong Camachile I, General Trias",5690000.0,3.0,,72.0,100.0,14.37318,120.896613,https://www.lamudi.com.ph/3-bedroom-house-and-lot-for-sale-at-lancaster-new-city-in-general-trias-cavite-margaret-model.html
Suntrust Kirana - 2BR Unit (37.9 sqm) for Sale in Pasig City,"Pinagbuhatan, Pasig",5008864.0,2.0,1.0,37.0,,14.555535,121.090095,https://www.lamudi.com.ph/suntrust-kirana-2br-unit-37-9-sqm-for-sale-in-pasig-city.html
"2-Bedroom Unit (2912) for Sale in Maple at Verdant Towers, Ortigas, Pasig City","Ugong, Pasig",25471000.0,2.0,,89.0,,14.588882,121.079016,https://www.lamudi.com.ph/2-bedroom-unit-2912-for-sale-in-maple-at-verdant-towers-ortigas-pasig-city.html
"1-Bedroom Unit (42J) - Residences at The Galleon (Pre-selling) in Ortigas CBD, Pasig","San Antonio, Pasig",27332000.0,1.0,1.0,70.0,,14.588377,121.059897,https://www.lamudi.com.ph/1-bedroom-unit-42j-residences-at-the-galleon-pre-selling-in-ortigas-cbd-pasig.html
"1-Bedroom Unit (28J) - Residences at The Galleon (Pre-selling) in Ortigas CBD, Pasig","San Antonio, Pasig",27144000.0,1.0,1.0,70.0,,14.588377,121.059897,https://www.lamudi.com.ph/1-bedroom-unit-28j-residences-at-the-galleon-pre-selling-in-ortigas-cbd-pasig.html
"2-Bedroom Unit (3908) for Sale in Maple at Verdant Towers, Ortigas, Pasig City","Ugong, Pasig",26116000.0,2.0,,89.0,,14.588882,121.079016,https://www.lamudi.com.ph/2-bedroom-unit-3908-for-sale-in-maple-at-verdant-towers-ortigas-pasig-city.html
"Studio Condo Unit (19B) for Sale in One Sierra, EDSA, Mandaluyong City, Metro Manila","Highway Hills, Mandaluyong",7580447.0,1.0,1.0,32.0,,14.578255,121.052143,https://www.lamudi.com.ph/studio-condo-unit-19b-for-sale-in-one-sierra-edsa-mandaluyong-city-metro-manila.html
"The Glaston Tower - Office Unit, Glass Suite (20A) for Sale in Ortigas East, Pasig Ci...","Ugong, Pasig",37798000.0,,,141.0,,14.587964,121.079045,https://www.lamudi.com.ph/the-glaston-tower-office-unit-glass-suite-20a-for-sale-in-ortigas-east-pasig-city.html
"1-Bedroom Unit (S15D2) for Sale in Maven at Capitol Commons, Pasig City","Ortigas CBD, Pasig",11267200.0,1.0,1.0,52.0,,14.583771,121.059675,https://www.lamudi.com.ph/1-bedroom-unit-s15d2-for-sale-in-maven-at-capitol-commons-pasig-city.html
"1-Bedroom Unit (25F) - Residences at The Galleon (Pre-selling) in Ortigas CBD, Pasig","San Antonio, Pasig",26774000.0,1.0,1.0,74.0,,14.588377,121.059897,https://www.lamudi.com.ph/1-bedroom-unit-25f-residences-at-the-galleon-pre-selling-in-ortigas-cbd-pasig.html
"2-Bedroom Unit (42E) - Residences at The Galleon (Pre-selling) in Ortigas CBD, Pasig","San Antonio, Pasig",45954000.0,2.0,2.0,114.0,,14.588377,121.059897,https://www.lamudi.com.ph/2-bedroom-unit-42e-residences-at-the-galleon-pre-selling-in-ortigas-cbd-pasig.html
"Non-PEZA Industrial Lot (1 hectare) for Sale in Cavite Technopark, Naic, Cavite","Sabang, Naic",80000000.0,,,,10000.0,14.319351,120.799295,https://www.lamudi.com.ph/non-peza-industrial-lot-1-hectare-for-sale-in-cavite-technopark-naic-cavite.html
"Studio Condo Unit (6D) for Sale in One Sierra, EDSA, Mandaluyong City, Metro Manila","Highway Hills, Mandaluyong",8018983.0,1.0,1.0,31.0,,14.578255,121.052143,https://www.lamudi.com.ph/studio-condo-unit-6d-for-sale-in-one-sierra-edsa-mandaluyong-city-metro-manila.html
"1-Bedroom Unit (39C) - Residences at The Galleon (Pre-selling) in Ortigas CBD, Pasig","San Antonio, Pasig",27462000.0,1.0,1.0,70.0,,14.588377,121.059897,https://www.lamudi.com.ph/1-bedroom-unit-39c-residences-at-the-galleon-pre-selling-in-ortigas-cbd-pasig.html
"3-Bedroom Townhouse for Sale at Lancaster New City in Imus, Cavite -ANICA Model","Alapan II-A, Imus",2389000.0,3.0,,50.0,50.0,14.4084872,120.9062254,https://www.lamudi.com.ph/3-bedroom-townhouse-for-sale-at-lancaster-new-city-in-imus-cavite-anica-model.html
"1-Bedroom Unit (23I) - Residences at The Galleon (Pre-selling) in Ortigas CBD, Pasig","San Antonio, Pasig",26708000.0,1.0,1.0,70.0,,14.588377,121.059897,https://www.lamudi.com.ph/1-bedroom-unit-23i-residences-at-the-galleon-pre-selling-in-ortigas-cbd-pasig.html
"2-Bedroom Unit (4108) for Sale in Maple at Verdant Towers, Ortigas, Pasig City","Ugong, Pasig",29298000.0,2.0,,89.0,,14.588882,121.079016,https://www.lamudi.com.ph/2-bedroom-unit-4108-for-sale-in-maple-at-verdant-towers-ortigas-pasig-city.html
"Pre-Selling 1-Bedroom  (40.00 sqm) in Galleria Residences 3, Cebu City","North Reclamation Area, Cebu",6709750.0,1.0,,40.0,,10.3084189,123.9157609,https://www.lamudi.com.ph/pre-selling-1-bedroom-40-00-sqm-in-galleria-residences-3-cebu-city-1.html
"3-Bedroom Unit (56B) for Sale in Empress at Capitol Commons, Pasig City","Oranbo, Pasig",52075000.0,3.0,3.0,147.0,,14.575822,121.064324,https://www.lamudi.com.ph/3-bedroom-unit-56b-for-sale-in-empress-at-capitol-commons-pasig-city.html
"Studio (3412) for Sale in Maple at Verdant Towers, Ortigas, Pasig City","Ugong, Pasig",8323000.0,1.0,,35.0,,14.588882,121.079016,https://www.lamudi.com.ph/studio-3412-for-sale-in-maple-at-verdant-towers-ortigas-pasig-city.html
"Offices at The Galleon - Prime Suite (27H) for Sale in Ortigas, Pasig","San Antonio, Pasig",41239000.0,,,115.0,,14.588716,121.060009,https://www.lamudi.com.ph/offices-at-the-galleon-prime-suite-27h-for-sale-in-ortigas-pasig.html
"Offices at The Galleon - Prime Unit (27G) for Sale in Ortigas, Pasig","San Antonio, Pasig",28932000.0,,,84.0,,14.588716,121.060009,https://www.lamudi.com.ph/offices-at-the-galleon-prime-unit-27g-for-sale-in-ortigas-pasig.html
"3-Bedroom Unit (56B) for Sale in Empress at Capitol Commons, Pasig City","Oranbo, Pasig",52075000.0,3.0,3.0,147.0,,14.575822,121.064324,https://www.lamudi.com.ph/3-bedroom-unit-56b-for-sale-in-empress-at-capitol-commons-pasig-city.html
"2-Bedroom Unit (51B) for Sale in Empress at Capitol Commons, Pasig City","Oranbo, Pasig",35996000.0,2.0,2.0,106.0,,14.575822,121.064324,https://www.lamudi.com.ph/2-bedroom-unit-51b-for-sale-in-empress-at-capitol-commons-pasig-city.html
"5% Launch Promo | 1BR Unit for Sale at Woodsville Crest, Merville Paranaque","Merville, Paranaque",7500000.0,1.0,1.0,37.0,,14.499387,121.025633,https://www.lamudi.com.ph/5-launch-promo-1br-unit-for-sale-at-woodsville-crest-merville-paranaque.html
"1-Bedroom Unit (N64D2) for Sale in Maven at Capitol Commons, Pasig City","Ortigas CBD, Pasig",13108800.0,1.0,1.0,52.0,,14.583771,121.059675,https://www.lamudi.com.ph/1-bedroom-unit-n64d2-for-sale-in-maven-at-capitol-commons-pasig-city.html
"1-Bedroom Unit (N33E1) for Sale in Maven at Capitol Commons, Pasig City","Ortigas CBD, Pasig",12488000.0,1.0,1.0,58.0,,14.583771,121.059675,https://www.lamudi.com.ph/1-bedroom-unit-n33e1-for-sale-in-maven-at-capitol-commons-pasig-city.html
"1-Bedroom Unit (S59C2) for Sale in Maven at Capitol Commons, Pasig City","Ortigas CBD, Pasig",13096600.0,1.0,1.0,52.0,,14.583771,121.059675,https://www.lamudi.com.ph/1-bedroom-unit-s59c2-for-sale-in-maven-at-capitol-commons-pasig-city.html
"1-Bedroom Unit (N29E2) for Sale in Maven at Capitol Commons, Pasig City","Ortigas CBD, Pasig",11166400.0,1.0,1.0,52.0,,14.583771,121.059675,https://www.lamudi.com.ph/1-bedroom-unit-n29e2-for-sale-in-maven-at-capitol-commons-pasig-city.html
"1-Bedroom Unit (S40D1) for Sale in Maven at Capitol Commons, Pasig City","Ortigas CBD, Pasig",11054400.0,1.0,1.0,47.0,,14.583771,121.059675,https://www.lamudi.com.ph/1-bedroom-unit-s40d1-for-sale-in-maven-at-capitol-commons-pasig-city.html
"2-Bedroom Unit (23B) for Sale in Empress at Capitol Commons, Pasig City","Oranbo, Pasig",31971000.0,2.0,2.0,104.0,,14.575822,121.064324,https://www.lamudi.com.ph/2-bedroom-unit-23b-for-sale-in-empress-at-capitol-commons-pasig-city.html
"2-Bedroom Unit (48B) for Sale in Empress at Capitol Commons, Pasig City","Oranbo, Pasig",36157000.0,2.0,2.0,106.0,,14.575822,121.064324,https://www.lamudi.com.ph/2-bedroom-unit-48b-for-sale-in-empress-at-capitol-commons-pasig-city.html
"2-Bedroom Unit (30B) for Sale in Empress at Capitol Commons, Pasig City","Oranbo, Pasig",32474000.0,2.0,2.0,104.0,,14.575822,121.064324,https://www.lamudi.com.ph/2-bedroom-unit-30b-for-sale-in-empress-at-capitol-commons-pasig-city.html
"Studio (2319) for Sale in Maple at Verdant Towers, Ortigas, Pasig City","Ugong, Pasig",8414000.0,1.0,,34.0,,14.588882,121.079016,https://www.lamudi.com.ph/studio-2319-for-sale-in-maple-at-verdant-towers-ortigas-pasig-city.html
"Studio (2519) for Sale in Maple at Verdant Towers, Ortigas, Pasig City","Ugong, Pasig",8414000.0,1.0,,34.0,,14.588882,121.079016,https://www.lamudi.com.ph/studio-2519-for-sale-in-maple-at-verdant-towers-ortigas-pasig-city.html
"1-Bedroom Unit (49J) - Residences at The Galleon (Pre-selling) in Ortigas CBD, Pasig","San Antonio, Pasig",27646000.0,1.0,1.0,70.0,,14.588377,121.059897,https://www.lamudi.com.ph/1-bedroom-unit-49j-residences-at-the-galleon-pre-selling-in-ortigas-cbd-pasig.html
"2-Bedroom Unit (34B) for Sale in Empress at Capitol Commons, Pasig City","Oranbo, Pasig",33272000.0,2.0,2.0,106.0,,14.575822,121.064324,https://www.lamudi.com.ph/2-bedroom-unit-34b-for-sale-in-empress-at-capitol-commons-pasig-city.html
"4BR House and Lot (Savannah Model) for Sale in San Francisco Heights, Calamba, Laguna","Palo-Alto, Calamba",5770000.0,4.0,,80.0,110.0,14.188482,121.109967,https://www.lamudi.com.ph/4br-house-and-lot-savannah-model-for-sale-in-san-francisco-heights-calamba-laguna.html
"2-Bedroom Unit for Sale at Woodsville Crest, Merville Paranaque | 5% Launch Promo!","Merville, Paranaque",11700000.0,2.0,1.0,58.0,,14.499387,121.025633,https://www.lamudi.com.ph/2-bedroom-unit-for-sale-at-woodsville-crest-merville-paranaque-5-launch-promo.html
"Studio (3502) for Sale in Maple at Verdant Towers, Ortigas, Pasig City","Ugong, Pasig",8957000.0,1.0,,35.0,,14.588882,121.079016,https://www.lamudi.com.ph/studio-3502-for-sale-in-maple-at-verdant-towers-ortigas-pasig-city.html
"Studio (3712) for Sale in Maple at Verdant Towers, Ortigas, Pasig City","Ugong, Pasig",8365000.0,1.0,,35.0,,14.588882,121.079016,https://www.lamudi.com.ph/studio-3712-for-sale-in-maple-at-verdant-towers-ortigas-pasig-city.html
"1-Bedroom Unit (S54C2) for Sale in Maven at Capitol Commons, Pasig City","Ortigas CBD, Pasig",13096600.0,1.0,1.0,52.0,,14.583771,121.059675,https://www.lamudi.com.ph/1-bedroom-unit-s54c2-for-sale-in-maven-at-capitol-commons-pasig-city.html
"1-Bedroom Unit (N61C2) for Sale in Maven at Capitol Commons, Pasig City","Ortigas CBD, Pasig",12995800.0,1.0,1.0,52.0,,14.583771,121.059675,https://www.lamudi.com.ph/1-bedroom-unit-n61c2-for-sale-in-maven-at-capitol-commons-pasig-city.html
"2-Bedroom Unit (S54G) for Sale in Maven at Capitol Commons, Pasig City","Ortigas CBD, Pasig",17641900.0,2.0,2.0,74.0,,14.583771,121.059675,https://www.lamudi.com.ph/2-bedroom-unit-s54g-for-sale-in-maven-at-capitol-commons-pasig-city.html
"1-Bedroom Unit (N64D1) for Sale in Maven at Capitol Commons, Pasig City","Ortigas CBD, Pasig",14632000.0,1.0,1.0,59.0,,14.583771,121.059675,https://www.lamudi.com.ph/1-bedroom-unit-n64d1-for-sale-in-maven-at-capitol-commons-pasig-city.html
"Suntrust Amadea Tower 2, 2-Bedroom Unit for Sale in Quezon City","Paligsahan, Quezon City",5479920.0,2.0,1.0,36.0,,14.646511,120.996952,https://www.lamudi.com.ph/suntrust-amadea-tower-2-2-bedroom-unit-for-sale-in-quezon-city.html
"Offices at The Galleon - Prime Unit (24G) for Sale in Ortigas, Pasig","San Antonio, Pasig",28056000.0,,,82.0,,14.588716,121.060009,https://www.lamudi.com.ph/offices-at-the-galleon-prime-unit-24g-for-sale-in-ortigas-pasig.html
"Pre-Selling 1BR Executive in The Sapphire Bloc South, Ortigas CBD Pasig, 11.3M","Ortigas CBD, Pasig",11300000.0,1.0,1.0,,,14.587518,121.062753,https://www.lamudi.com.ph/pre-selling-1br-executive-in-the-sapphire-bloc-south-ortigas-cbd-pasig-11-3m.html
"2-Bedroom Unit (11E) - Residences at The Galleon (Pre-selling) in Ortigas CBD, Pasig","San Antonio, Pasig",41924000.0,2.0,2.0,114.0,,14.588377,121.059897,https://www.lamudi.com.ph/2-bedroom-unit-11e-residences-at-the-galleon-pre-selling-in-ortigas-cbd-pasig.html
